danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.781,0.275,1,-15.229,1,0.464,0.135,0,0.814,0.217,128.463,321157,TRUE,0,Cashapp or Paypal,42oH,3HVdSSTJe91NdD8UhrZ2TJ
0.558,0.242,1,-16.541,1,0.393,0.683,0,0.165,0.356,185.268,307568,TRUE,0,A Mil,42oH,6mAT4y2CL9Zu6qfeHf4xmY
0.886,0.266,1,-16.712,1,0.297,0.376,0,0.619,0.162,108.578,184085,TRUE,0,Back 2 Back,42oH,3TnQJoa3nBCtARslTkGpDe
0.807,0.303,11,-16.821,0,0.358,0.136,0,0.322,0.306,82.573,255992,TRUE,0,Wax Hits,42oH,3x69uXKE2r3f03bnOppgDZ
0.802,0.295,2,-15.983,1,0.717,0.286,0,0.402,0.489,109.569,198392,TRUE,0,Flippin',42oH,0D8lo7YAldRZ4dyTMhhHsd
0.684,0.437,10,-15.771,0,0.374,0.045,0,0.141,0.161,86.768,315290,TRUE,0,Ximmfs (Xans),42oH,1SVXuQdcBJncTxynCu6Ch9
0.368,0.324,11,-18.395,1,0.228,0.741,3.45E-05,0.422,0.703,147.764,102756,TRUE,0,High Horse Interlude,42oH,0um2VLREspkusyx6Hdv2aa
0.747,0.329,1,-17.846,1,0.147,0.238,0.000145,0.161,0.266,109.282,237011,TRUE,0,High Horse,42oH,0ISdmV0BAoULPs4mFHaRrN
0.748,0.256,1,-17.669,1,0.322,0.017,9.08E-06,0.142,0.188,97.658,370350,TRUE,0,I Don't Know Them,42oH,7mGMmhasLh9D0v59nEzjMA
0.816,0.249,8,-16.779,1,0.501,0.2,0.000926,0.11,0.119,134.366,221609,TRUE,0,Birdbox,42oH,0fFMPx5R0xcWQAaYvB4KSf
0.93,0.252,1,-17.273,1,0.593,0.0246,0,0.199,0.388,109.503,233066,TRUE,0,Loopy,42oH,1Rn9O42SumDm4Ce1CdhK6f
0.75,0.252,1,-16.578,1,0.448,0.0189,5.76E-06,0.092,0.0705,175.248,276315,TRUE,0,Tired,42oH,0Vy398VbiYJejQNuMuS4cd
0.791,0.336,6,-13.02,1,0.0316,0.443,0.00521,0.0989,0.3,113.999,258613,FALSE,1,Broken Arrow,Preston Gunderson,4yIQteYSb02YcfiSHw8K4S
0.675,0.734,7,-9.377,1,0.116,0.0081,0,0.153,0.363,94.038,168590,TRUE,0,How I Be,G.E.M.S.,4Ho3MgpqXOPCaiv4nCWqXV
0.661,0.692,7,-6.381,1,0.328,0.138,0,0.339,0.317,103.586,188970,TRUE,7,NFT,Billy Bang Bang,2KWdD948yWSb4WIjBZRw1j
0.499,0.592,11,-9.147,1,0.411,0.418,0,0.264,0.923,81.601,166583,TRUE,7,Avenue D Dreamz,Lil Polo Da Don,5ccI3FXyJfRXdZkMTvy85T
0.744,0.05,4,-21.845,1,0.0541,0.994,0.886,0.114,0.297,80.038,190192,FALSE,1,Twilight Dreams,Bedtime Instrumental Piano Music Academy,74soTq1Ekl0iW2idFq9Um4
0.762,0.0307,7,-27.841,1,0.039,0.994,0.941,0.0973,0.331,94.017,164931,FALSE,1,Morning Slumber,Bedtime Instrumental Piano Music Academy,1g6ZWBRtqJvjbUOCjQPbBP
0.738,0.0321,4,-28.721,0,0.0386,0.996,0.934,0.0779,0.321,89.001,179792,FALSE,1,Aura,Bedtime Instrumental Piano Music Academy,2XEdKH7QxQTD6oe55yopKy
0.431,0.00617,3,-30.474,1,0.0683,0.996,0.923,0.0961,0.59,82.956,127514,FALSE,1,Evening Glow,Bedtime Instrumental Piano Music Academy,5DDlxtmmK4IzrkY9ZjcfKt
0.724,0.0185,9,-31.035,1,0.049,0.996,0.96,0.0968,0.675,79.069,97181,FALSE,1,Moonlight,Bedtime Instrumental Piano Music Academy,2HnfhqPN8wqGykzrtquGpR
0.681,0.0118,6,-26.442,1,0.0467,0.971,0.948,0.11,0.478,107.628,121833,FALSE,1,Night Night,Bedtime Instrumental Piano Music Academy,3kzWBNaMhWnpxlgVFoQCqW
0.372,0.00234,3,-32.898,1,0.0381,0.996,0.936,0.0932,0.321,68.748,185736,FALSE,1,Happy Thought,Bedtime Instrumental Piano Music Academy,1kYfRVaAVsEeC991x10a5Q
0.69,0.00812,5,-29.378,0,0.0352,0.967,0.945,0.097,0.36,93.655,155372,FALSE,1,Dreamer,Bedtime Instrumental Piano Music Academy,1usFQZAjaImBhcywEhGN19
0.711,0.0271,5,-29.367,1,0.044,0.993,0.929,0.0981,0.146,110.975,139666,FALSE,1,Celestial Voyager,Bedtime Instrumental Piano Music Academy,2yEKabHkKK0ewZVdWdu06n
0.673,0.0381,3,-16.5,1,0.0444,0.989,0.178,0.115,0.764,83.001,138180,FALSE,1,Til Morning,Bedtime Instrumental Piano Music Academy,1Xm0mSlvI28GSWJyuCekKY
0.779,0.00577,11,-19.616,1,0.0838,0.99,0.927,0.102,0.536,64.208,140098,FALSE,1,Hit The Hay,Bedtime Instrumental Piano Music Academy,1iSY6KPX41rGP7ls98nKq9
0.506,0.0452,8,-25.372,0,0.0373,0.987,0.869,0.102,0.406,175.595,132237,FALSE,1,Joyous,Bedtime Instrumental Piano Music Academy,0Uho2vz9kSHFgPx21HPepT
0.857,0.0906,6,-22.886,0,0.0971,0.994,0.966,0.111,0.527,77.012,196741,FALSE,1,Introspection,Bedtime Instrumental Piano Music Academy,6A9Ho7CBtaYkqZkrlmSaxs
0.556,0.00674,0,-24.467,1,0.0354,0.989,0.947,0.0999,0.373,64.994,211005,FALSE,1,Tranquillity,Bedtime Instrumental Piano Music Academy,5V3nZIII30Ly7MGrk606rf
0.575,0.01,0,-29.713,1,0.0361,0.992,0.903,0.0962,0.399,105.039,175332,FALSE,1,Stargazer,Bedtime Instrumental Piano Music Academy,2VBkUuevICRzYC2ac2THtH
0.658,0.687,10,-6.288,0,0.338,0.0703,0,0.276,0.401,162.162,177980,TRUE,7,Proper,Fie Beezy,5nXSM9TBH4ElL3mUu8Byg6
0.497,0.593,5,-10.48,0,0.0394,0.00362,1.08E-06,0.144,0.32,119.852,245500,FALSE,0,Hero - Our Season in His Time,Oakwood University USM Alumni,6bb61HKQtBdQmwrPGHdp4G
0.59,0.593,1,-6.274,1,0.274,0.219,0,0.0857,0.264,139.973,244000,FALSE,7,Rear View - Anatomy,Oakwood University USM Alumni,3jjyLdPSlCRuhrJRxwb561
0.696,0.607,7,-9.158,1,0.443,0.509,0,0.303,0.338,90.101,230124,FALSE,0,Balance - An Experience Worth Fighting For,Oakwood University USM Alumni,3ihRDYtkGJmHWAWhFSkE1j
0.681,0.584,7,-9.118,1,0.144,0.5,1.37E-05,0.108,0.495,155.993,288002,FALSE,0,Blow Me Away - Back to the Body,Oakwood University USM Alumni,3SZ3rJk1mepGbzynmyH9Aq
0.457,0.28,2,-13.001,1,0.0951,0.953,0,0.342,0.622,133.006,123500,FALSE,0,Down By the Riverside - Hope,Oakwood University USM Alumni,1knZU5GEpYutyXuggEefDV
0.64,0.625,5,-9.722,1,0.0962,0.2,1.77E-05,0.119,0.766,86.032,264002,FALSE,0,Designed to Praise You - The Desire of Nations,Oakwood University USM Alumni,5wQFhwu6SYa3ONIOnmjUIa
0.537,0.481,9,-15.198,0,0.0552,0.847,0.905,0.0687,0.43,132.34,414027,FALSE,3,Holy Wars,Ed Perrone,0iEoXH4ODaOyUEIL4Toi86
0.427,0.189,9,-15.163,0,0.0406,0.803,0.00444,0.101,0.204,139.275,227027,FALSE,3,Inquisition,Ed Perrone,0hwNmZbWKspFN059YkhHoU
0.644,0.148,11,-15.526,0,0.0409,0.866,0.00268,0.127,0.19,98.6,219787,FALSE,1,Holy Wars (acoustic),Ed Perrone,7BJnXGWIZyx9jsI6JxXZTk
0.632,0.222,10,-16.98,1,0.0404,0.834,0.000166,0.112,0.442,137.441,184747,FALSE,3,If Jesus Met Mohammed,Ed Perrone,1gt9MLXphoJQcNIA8REi3c
0.485,0.562,5,-13.166,0,0.265,0.135,0,0.279,0.547,119.411,112118,TRUE,7,Certified,So Shiesty,6PL5FNNuVfm1hPMBONX83l
0.454,0.933,4,-3.218,1,0.111,5.89E-06,0.0981,0.662,0.557,133.992,59120,FALSE,0,Voices,Bleed The Dream,17gkydCYc1NG1uq1tVDj8n
0.449,0.983,1,-2.808,1,0.0943,0.000387,0,0.17,0.369,133.97,224467,FALSE,1,A Killer Inside,Bleed The Dream,2eEbKAoevHtUw0PLBRivN8
0.509,0.977,8,-3.093,1,0.0903,0.00238,0,0.115,0.546,151.031,193560,FALSE,0,"You'll Have To Lie, To Be Honest",Bleed The Dream,4luqFq52tMTBzwsDOBGPP7
0.535,0.839,1,-4.912,1,0.0395,7.92E-06,4.62E-05,0.138,0.563,96.514,212720,FALSE,1,Vampires (Don't Kill For The Money),Bleed The Dream,7I7fcByleEbIx3VHpgHG0h
0.427,0.985,5,-3.732,0,0.251,0.000484,0.000309,0.53,0.157,148.993,216613,FALSE,1,Closer - Album Version (Edited),Bleed The Dream,4cURGMhMAFXm3LHPZiPo6H
0.521,0.924,6,-5.02,1,0.0494,6.29E-06,0.000273,0.0423,0.677,133.016,229533,FALSE,0,Beaten And Blindfolded,Bleed The Dream,2TPIuuCUiDV7LVoPEmNTrr
0.451,0.983,8,-2.945,1,0.127,0.000111,0,0.382,0.36,151.01,227587,FALSE,0,Drowning Is Painless,Bleed The Dream,72Uwcg5zWgXk2z2jZEFhen
0.508,0.902,8,-4.841,0,0.0602,0.000751,0,0.139,0.215,133.064,236427,FALSE,1,It Takes A Fall (10 To 1),Bleed The Dream,1DPJFJuQdOkvRoDkw1wfBu
0.597,0.962,1,-3.429,1,0.09,0.00281,0,0.143,0.439,117.954,239880,FALSE,1,This Parking Lot's A Murder Scene - Album Version (Edited),Bleed The Dream,3p0WdhPaAimbKCnCT5ZcBS
0.436,0.982,5,-3.62,0,0.137,0.00486,0,0.111,0.415,163.038,223987,FALSE,0,Tell Someone Who Cares - Album Version (Edited),Bleed The Dream,45kU0Pa0pr0iOmpEZETy1U
0.6,0.967,10,-3.972,0,0.0596,0.00109,0,0.22,0.38,120.01,240520,FALSE,1,Stay The Hell Away From Me,Bleed The Dream,5WK2kx1cpHfmgfLzeLbWRG
0.558,0.972,5,-3.482,1,0.097,0.00447,0,0.3,0.481,144.07,186387,FALSE,0,"Considering, This Time It Was Me",Bleed The Dream,7sS6Trh7Hs7YePCVpuGh6Q
0.452,0.973,8,-4.078,1,0.0803,2.87E-05,0.000223,0.0866,0.4,104.488,232987,FALSE,0,Tongue Tied,Bleed The Dream,39eYcRrxVwjWnIzIyIunbe
0.515,0.948,11,-7.015,0,0.0805,0.0133,0.00132,0.421,0.587,127.376,222074,FALSE,1,Long Arm of the Law,Dead Winter Carpenters,5xpkQPOVMZLdP9PW9DrkFA
0.509,0.807,4,-7.469,1,0.0477,0.102,4.22E-05,0.0911,0.796,123.918,224762,FALSE,1,Easy Sleep,Dead Winter Carpenters,3Y6J3LBT03iFe2tGcLb7Ey
0.655,0.836,5,-7.525,0,0.0657,0.127,1.44E-06,0.259,0.839,113.91,162441,FALSE,2,Bootleg Jack,Dead Winter Carpenters,1NGrVWOWq1MOC9ZdwMmQTo
0.247,0.649,7,-8.187,1,0.0343,0.0319,0.000784,0.17,0.42,200.001,290003,FALSE,4,Colorado Wildfire,Dead Winter Carpenters,1O5dcUktGuycxhspbmdK7a
0.535,0.881,7,-7.361,1,0.0765,0.0104,0.000153,0.0838,0.858,140.145,142798,FALSE,1,Triumph,Dead Winter Carpenters,1evRNEHBDVboYkRSRFf9w3
0.387,0.68,9,-8.523,0,0.0444,0.138,0.000374,0.398,0.314,115.106,316408,FALSE,1,West Shore Town,Dead Winter Carpenters,496NYNv4o06BMZG9y0MU53
0.617,0.793,9,-11.969,1,0.0472,0.179,9.45E-05,0.0914,0.717,111.01,163533,FALSE,1,Gonna Make It This Time,Frankie Liszka,4lcEMX6yfkWMZWBLgj9XoH
0.69,0.763,0,-11.771,1,0.0464,0.175,5.21E-05,0.201,0.918,110.523,178240,FALSE,1,Wake up Katie,Frankie Liszka,4KNkGsyMe5LfecjTcqN4pq
0.654,0.738,5,-12.449,1,0.0555,0.157,2.58E-05,0.22,0.939,111.064,186627,FALSE,0,Traveling Cavaliers,Frankie Liszka,6ZFGDnSLXtnFKHcYs3wB1i
0.599,0.708,9,-12.625,1,0.0519,0.0663,0,0.204,0.843,112.49,140867,FALSE,1,I'd Rather Be with You,Frankie Liszka,38ULOg0j4PUDbtJh8yICdb
0.615,0.687,2,-11.6,0,0.054,0.141,0,0.142,0.676,109.923,161040,FALSE,1,Tonight We Might Fall in Love Polka,Frankie Liszka,2qAvekolq9j5s7ROBJ80Rg
0.647,0.738,0,-12.207,1,0.0353,0.0876,8.07E-05,0.229,0.93,109.764,211240,FALSE,1,Somebody's Fool Polka,Frankie Liszka,08HgHp4cdcFoKszQBFzHkF
0.604,0.715,9,-12.482,1,0.0644,0.102,1.83E-05,0.0736,0.91,111.651,151013,FALSE,1,Annie's Polka,Frankie Liszka,61igNCS4WDo34lteAlihoF
0.715,0.887,7,-11.535,1,0.0497,0.146,0.406,0.0342,0.929,109.943,127707,FALSE,0,Tin Lizzy Polka,Frankie Liszka,100cNmp1ozr4qjyfcWb28v
0.648,0.759,10,-11.218,1,0.0416,0.0965,2.25E-06,0.328,0.921,110.531,143067,FALSE,0,This Is It,Frankie Liszka,5OTLu8WZwII9mJHBBIEzaC
0.724,0.76,11,-11.663,0,0.0459,0.138,0,0.278,0.928,110.361,169320,FALSE,0,Let the World Turn Polka,Frankie Liszka,6xmiPFJcYCNHC8hdAmepws
0.655,0.633,5,-12.657,1,0.0414,0.113,1.07E-06,0.189,0.794,111.767,214653,FALSE,0,Too Late Polka,Frankie Liszka,1KmmoaublYPe0QW6z21W5b
0.592,0.739,9,-12.219,1,0.0544,0.129,8.62E-06,0.0937,0.88,112.457,140280,FALSE,0,Sunday Morning Polka,Frankie Liszka,08IhFXcaqcpJO9V3R8Z19N
0.597,0.649,9,-12.945,1,0.0478,0.0121,0.981,0.143,0.962,110.635,63120,FALSE,0,End Track,Frankie Liszka,3p2jepmPzqhDHX9frlWuOR
0.628,0.676,10,-9.134,1,0.516,0.237,0,0.192,0.135,54.212,125127,TRUE,0,All Blazk Hoodie,DB MONEYCRAZY,1tHW7oQBJt3VPRjqsZaP5G
0.779,0.902,11,-4.868,0,0.292,0.369,0,0.125,0.831,97.021,160862,TRUE,0,Niggas Sensitive,DB MONEYCRAZY,6b1797S4St96Rvc1qgXIKe
0.712,0.665,3,-9.367,0,0.379,0.265,0,0.142,0.75,90.157,160026,TRUE,0,4300 Spartans,DB MONEYCRAZY,1E1nzow4bG74lky0QaOa7Z
0.439,0.718,8,-7.022,0,0.359,0.018,1.06E-05,0.0648,0.518,173.84,234762,TRUE,0,Ain`t Feeling Niggas,DB MONEYCRAZY,0xp2ECY3GyhHtHdNVMZWIK
0.729,0.643,11,-8.786,1,0.27,0.582,0,0.12,0.555,89.927,255347,TRUE,0,Not Him,DB MONEYCRAZY,3P7nVlt1LLC0zYDDrbfQBt
0.532,0.74,8,-8.598,1,0.631,0.481,0,0.102,0.73,179.716,202553,TRUE,0,Derek Jeeter,DB MONEYCRAZY,620Lmz0v28lAxbIKAc1j2I
0.546,0.883,8,-8.322,0,0.58,0.298,1.16E-05,0.544,0.651,172.187,241058,TRUE,6,Fuzk Suzkas,DB MONEYCRAZY,42KVWQ0hv1CEmRPNHxTkWs
0.69,0.813,8,-7.437,1,0.412,0.764,0.000631,0.157,0.787,89.992,243278,TRUE,0,Catch A Body,DB MONEYCRAZY,0WBIzRIYqMPZ5ujMWyqt0H
0.718,0.658,1,-9.037,1,0.507,0.601,0,0.0849,0.702,169.027,159033,TRUE,0,Never Broke,DB MONEYCRAZY,3ZlDBGShKJBcwA2vfTf1gi
0.696,0.77,2,-7.908,1,0.425,0.0792,0,0.172,0.683,174.137,248372,TRUE,0,BU4L,DB MONEYCRAZY,16siyUXw7Y8OmrCdDeR1da
0.142,0.187,9,-15.663,1,0.0386,0.137,0.405,0.122,0.0287,141.133,271999,FALSE,2,Opening Credits,Harry Manfredini,6qQTzB1Qe41sb04YWaKbXy
0.216,0.112,7,-16.28,1,0.0362,0.142,0.391,0.0822,0.0266,80.796,187999,FALSE,1,The 'Cryo'ing Game,Harry Manfredini,0c3jzDtBrVCeiVOU6FBOAA
0.163,0.0304,11,-28.394,0,0.0342,0.139,0.0554,0.109,0.0393,51.206,168026,FALSE,1,"Meanwhile, 450 Years Later",Harry Manfredini,54idJCT2M0wzJwIVzad5XH
0.378,0.207,4,-14.514,0,0.037,0.828,0.143,0.113,0.0391,122.082,136199,FALSE,0,The Trip To Grendel,Harry Manfredini,3jA7SgxEDzRsbDU0lCGkQN
0.257,0.194,11,-20.777,0,0.0311,0.507,0.197,0.155,0.123,142.622,327799,FALSE,0,Nano Ant Technology,Harry Manfredini,0iGKOYtAAgrdfYzjZ2pS1C
0.193,0.0224,5,-23.773,1,0.038,0.762,0.817,0.122,0.0331,105.518,255999,FALSE,0,Jason Thaws Out,Harry Manfredini,3rFKj4JEUefwFACIVd9HR8
0.391,0.0878,10,-21.883,1,0.0486,0.595,0.809,0.137,0.0337,118.09,136839,FALSE,0,He's Back,Harry Manfredini,6aVu3lG6FZkHfMozKsfZK9
0.244,0.0459,4,-18.415,1,0.0404,0.687,0.159,0.109,0.0344,109.105,428959,FALSE,0,The Grunts,Harry Manfredini,4LwE4gTUxDOAIGEvgQJLkY
0.156,0.0797,0,-17.228,1,0.0373,0.848,0.249,0.113,0.0314,149.786,389933,FALSE,0,Give Me That Old Time Machete,Harry Manfredini,7Ddz5xnPrIN6gQUaTf5ph1
0.16,0.151,4,-16.942,1,0.0353,0.41,0.291,0.108,0.0306,137.091,403973,FALSE,0,Kinsa Kracks,Harry Manfredini,6Kfqpq0S9QWxRQKv3a9Cr2
0.435,0.335,0,-11.853,1,0.0321,0.0776,0.263,0.37,0.0363,102.799,168999,FALSE,0,KM Kicks Butt,Harry Manfredini,1TZfWVn5gsXlqnGAOXe6uT
0.161,0.0121,4,-33.397,0,0.0473,0.933,0.963,0.1,0.0365,129.881,133026,FALSE,0,Escape Plan,Harry Manfredini,7GgcFppLpCe6yjigxiucVt
0.301,0.229,5,-10.14,1,0.0341,0.549,0.165,0.112,0.039,122.564,263599,FALSE,1,Birth Of The UberJason,Harry Manfredini,432DsjdzFrImpRVKDGJS5d
0.569,0.701,7,-9.707,0,0.081,0.796,0.0353,0.0745,0.11,81.335,103266,FALSE,0,The Wind Tunnel,Harry Manfredini,6Asn7sNpTubNZtVnrflP5C
0.321,0.31,9,-13.115,0,0.0371,0.684,0.766,0.1,0.131,110.939,172066,FALSE,0,Oops? What Oops?,Harry Manfredini,1fRWT2WO7t4KocWS9WrpXn
0.213,0.306,0,-17.24,1,0.049,0.521,0.85,0.0863,0.102,88.718,143266,FALSE,0,Virtual Crystal Lake,Harry Manfredini,5WlnUYLEwikgTaWIIqI3uu
0.208,0.285,7,-9.744,1,0.0315,0.875,0.324,0.141,0.0397,78.94,221439,FALSE,0,All's Well That Ends... Well?,Harry Manfredini,4C63efy26Ux99ccljw9OfK
0.264,0.293,2,-11.878,1,0.0336,0.906,0.768,0.107,0.0373,84.255,240666,FALSE,0,End Credits,Harry Manfredini,2ttFPU5YMk61x6GGQsFhNt
0.65,0.818,7,-8.069,1,0.0588,0.00734,0.000378,0.085,0.79,160.012,216425,FALSE,1,Words I Say,Coral Thief,49Vf9okRFIrqIhwjb1OWC4
0.76,0.699,2,-7.279,1,0.0316,0.122,9.64E-05,0.207,0.962,145.96,187661,FALSE,2,Love,Coral Thief,0ze6r2OkUSAjJfDbT4uFIG
0.711,0.823,3,-6.726,1,0.0393,0.133,1.65E-05,0.126,0.832,144.031,214691,FALSE,0,Hypnotizer,Coral Thief,5PZnCi0rSP6CRHSnuPw3sH
0.726,0.832,2,-7.425,1,0.0394,0.0552,0.0124,0.182,0.893,101.029,225334,FALSE,0,Move,Coral Thief,6NcMDaWyEzU5iY6vKGWNGT
0.649,0.92,9,-7.178,1,0.0409,0.01,1.01E-05,0.311,0.968,153.872,214920,FALSE,1,Crazy Girl,Coral Thief,31kDm5YROujmfdIN891Cyx
0.689,0.748,9,-7.387,1,0.0827,0.00175,0.000396,0.214,0.892,156.167,187767,FALSE,1,Colorado Roots,Coral Thief,6OPHAWOO6GDgLI4O09ZvGv
0.691,0.732,9,-7.092,0,0.0271,0.0616,1.14E-06,0.196,0.46,135.994,205261,FALSE,0,Broken,Coral Thief,306OLLmLkIWutIuc95olyw
0.81,0.689,2,-7.6,1,0.0402,0.0663,0.000455,0.148,0.836,132.047,210545,FALSE,0,One of a Kind,Coral Thief,1XBTl0t4RfkfHL4uQomYa2
0.772,0.785,8,-7.322,1,0.0304,0.00368,2.64E-05,0.103,0.771,101.92,243589,FALSE,0,Remedy,Coral Thief,4R4sPXCp1wzR9pxF3z1q11
0.79,0.615,9,-7.399,1,0.0361,0.0692,1.85E-06,0.742,0.934,138.027,228985,FALSE,0,All the Time,Coral Thief,44xX8anS0CMx0bGanjb9zj
0.768,0.784,2,-7.331,0,0.0543,0.0269,4.98E-05,0.0654,0.856,152.036,194378,FALSE,1,Mr. Driggs,Coral Thief,3sSIlwJ1geIoqjX9sQ8zI4
0.708,0.766,7,-7.3,1,0.0486,0.0279,0,0.129,0.874,148.03,140910,FALSE,1,Falling Down Like Rain,Coral Thief,706DTqnnxDMleojAeucLfn
0,2.02E-05,9,-8.17,0,0,0.00853,0.000102,0.105,0,0,1949340,FALSE,0,8:40,Coral Thief,1No71MfbRmMnBvVb7hvqoI
0.758,0.756,7,-6.528,1,0.0493,0.163,0,0.41,0.79,105.03,216053,FALSE,7,El Niño De La Tuna,Roberto Tapia,1UIegOghHstAQx76FgkkXI
0.423,0.376,1,-16.013,0,0.533,0.531,0,0.153,0.264,179.738,96247,TRUE,0,Take Ya Home,MT Kbandz,2mM4QcMKiwZyqnXw0vc2e8
0.737,0.82,1,-7.054,1,0.0618,0.137,0,0.114,0.292,90.885,147932,TRUE,0,Paid in Full,J-Hustle,5fsMrZp9oJpFgX9qipL0kI
0.761,0.936,0,-1.516,1,0.155,0.0343,0,0.117,0.427,140.05,176615,TRUE,0,Ahead of My Time,J-Hustle,1OkGrDPlKUaKZv8mOsdVNh
0.512,0.952,6,-1.024,0,0.267,0.116,0,0.32,0.361,160.092,154541,TRUE,0,Hunt 4 Dat Green,J-Hustle,0xh59GRMGtUBbWYDolhbIL
0.648,0.816,7,-4.845,1,0.317,0.0404,0,0.0659,0.195,85.961,128497,TRUE,0,Cant Phase Me,J-Hustle,0NNGzuGjeHnsoWutmgda6p
0.769,0.887,2,-2.952,1,0.053,0.109,0,0.212,0.399,129.987,177268,TRUE,0,Back At It,J-Hustle,0M09pRfy2rChtGEt8KX877
0.635,0.84,0,-6.286,1,0.354,0.25,0,0.264,0.478,80.013,225046,TRUE,0,Expert,J-Hustle,3lQnRGKjugkli836R5aoCP
0.784,0.744,9,-4.308,1,0.118,0.00824,0,0.125,0.237,100.019,168047,TRUE,0,We the Ones,J-Hustle,3OOgwna5wNSrj2xqQMbVxX
0.799,0.889,9,-3.203,0,0.106,0.203,0,0.1,0.451,140.884,165147,TRUE,0,Authentic in Everyway,J-Hustle,1DwLSpeoxgnR8Y0ZTJ74mW
0.666,0.753,7,-4.008,1,0.282,0.0936,0,0.0998,0.337,159.884,201039,TRUE,0,Out of Control,J-Hustle,110Ao7GUdrnkhP0hGU89hX
0.697,0.876,1,-3.97,1,0.293,0.0145,0,0.142,0.413,170.736,165879,TRUE,0,Gotta Be,J-Hustle,3JATELuWa8otPZk4CbOMg1
0.764,0.784,8,-8.081,1,0.178,0.00515,0,0.102,0.749,142.023,189337,TRUE,0,Top Notch Hustle,J-Hustle,6Nei7TwKEXFAuvbuz7Z0w5
0.689,0.924,9,-4.414,0,0.0829,0.232,0,0.129,0.552,83.002,179306,TRUE,0,Take Flight,J-Hustle,16Y2dSzVHPC5fJCXV3BTW5
0.147,0.00863,10,-33.323,1,0.0411,0.979,0.972,0.106,0.0379,137.944,332304,FALSE,1,wild country,Zella Rae,4A0xxCn73uDf9ILJ4uaYTo
0.154,0.0722,10,-23.012,1,0.0514,0.96,0.888,0.102,0.0345,73.174,336927,FALSE,1,wild harvest,Zella Rae,032xYEmiVwLXnNjj7LoRTV
0.114,0.0448,10,-25.181,1,0.0427,0.972,0.948,0.168,0.0325,73.416,334681,FALSE,0,wild horse mesa,Zella Rae,4gtQnDSpHWtzeRkSRF2YQc
0.132,0.0334,11,-18.22,0,0.0364,0.96,0.692,0.0874,0.0314,82.032,341316,FALSE,0,wyoming,Zella Rae,0aLjxMBBpDcyyzOpLd51cf
0.0629,0.0354,9,-25.478,1,0.0464,0.978,0.834,0.113,0.0302,65.445,332487,FALSE,1,yankee fakir,Zella Rae,75cSdXlpKYpPnC0duxKqp3
0.0856,0.0109,10,-23.879,1,0.0422,0.984,0.961,0.134,0.0313,84.447,332147,FALSE,1,west of dodge city,Zella Rae,49wCwu8bAhOIvvAoA53gsv
0.152,0.0541,10,-23.263,1,0.0441,0.98,0.857,0.103,0.0299,76.065,345861,FALSE,1,west to glory,Zella Rae,0THW4rIoavok9SphmYhqnK
0.177,0.0818,10,-26.734,1,0.0438,0.982,0.928,0.157,0.035,67.536,335308,FALSE,1,when a girl's beautiful,Zella Rae,1a0cnEIpRvzaEknDTvGUXh
0.138,0.0562,3,-20.637,1,0.0445,0.978,0.935,0.127,0.0306,56.037,334028,FALSE,1,where there's life,Zella Rae,5OwW0m4AOdAFOH46FTANdy
0.177,0.0532,10,-25.35,1,0.0442,0.981,0.785,0.114,0.0363,66.792,337528,FALSE,1,whispering city,Zella Rae,6jfpoWDSLzPC8ylKlJz1GO
0.442,0.672,6,-15.215,1,0.962,0.738,0,0.925,0.47,178.06,96548,TRUE,0,Introduction (Live),Adam Ezra Group,7fUjJHmfaq1xKEpzXnZZg0
0.558,0.571,1,-8.215,1,0.0564,0.726,0,0.677,0.434,117.059,225653,FALSE,1,The Mountain (Live),Adam Ezra Group,1OfAg2E9GCMZ8JCGiP2ePz
0.578,0.388,3,-20.365,0,0.788,0.557,0,0.439,0.254,104.579,91239,TRUE,0,Intro - Shine (Live),Adam Ezra Group,4IUqMKaCIltO66ZsWRefds
0.447,0.397,3,-10.286,1,0.0465,0.657,0,0.686,0.342,106.862,281657,FALSE,1,Shine (Live),Adam Ezra Group,2PMPNjCiUeSjeFeuIaDENI
0.586,0.386,9,-18.902,1,0.938,0.906,0,0.303,0.408,82.601,88096,FALSE,0,Intro - Letter to Allison (Live),Adam Ezra Group,5rMrhHkANa2M0mtNmU6bxL
0.511,0.44,11,-9.727,1,0.0412,0.768,0,0.696,0.562,80.291,277773,FALSE,1,Letter to Allison (Live),Adam Ezra Group,2pMeh312fg9olI7WgDcPUz
0.584,0.174,7,-16.657,1,0.344,0.772,0,0.477,0.515,123.321,64511,TRUE,0,Intro - You Speak Girl (Live),Adam Ezra Group,1F8KNgkhBhYcXmNGwGLFhL
0.501,0.439,9,-11.762,1,0.0831,0.722,6.24E-06,0.819,0.549,88.09,217781,TRUE,1,You Speak Girl (Live),Adam Ezra Group,7vt3yJ2Fd2QwvWjoNzPOap
0.604,0.263,8,-18.091,1,0.85,0.878,0,0.482,0.666,101.863,43143,TRUE,0,Intro - Chelsea You're Alright (Live),Adam Ezra Group,5hZDuWOP6vehtPkDcQ0qQW
0.435,0.442,3,-11.269,1,0.0375,0.881,6.73E-06,0.703,0.624,101.168,201104,FALSE,1,Chelsea You're Alright (Live),Adam Ezra Group,5P6JfyVTtx90Sa3Byioc1v
